claim_id,entity_id,claim_type,claim_value,confidence,source_id,review_status
CLM_01086,ENT_PEITHO_OCEANID,tag,oceanid,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01087,ENT_TYCHE_OCEANID,domain,fortune,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01088,ENT_TYCHE_OCEANID,tag,oceanid,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01089,ENT_TYCHE_OCEANID,tag,personification,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01090,ENT_ADRASTEIA_NYMPH,domain,nurse of Zeus,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01091,ENT_ADRASTEIA_NYMPH,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01092,ENT_ADRASTEIA_NYMPH,tag,cretan,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01093,ENT_IDAIA,domain,Mount Ida,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01094,ENT_IDAIA,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01095,ENT_IDAIA,tag,mountain,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01096,ENT_NEDA,domain,nurse of Zeus,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01097,ENT_NEDA,domain,river/spring,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01098,ENT_NEDA,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01099,ENT_NEDA,tag,freshwater,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01100,ENT_CYLLENE,domain,mountain nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01101,ENT_CYLLENE,tag,oread,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01102,ENT_CYLLENE,tag,mountain,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01103,ENT_CHELONE,domain,tortoise myth,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01104,ENT_CHELONE,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01105,ENT_CHELONE,tag,uncertain,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01106,ENT_CORYCIA,domain,Corycian cave,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01107,ENT_CORYCIA,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01108,ENT_CORYCIA,tag,cave,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01109,ENT_CORYCIAN_NYMPHS,domain,cave nymphs,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01110,ENT_CORYCIAN_NYMPHS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01111,ENT_CORYCIAN_NYMPHS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01112,ENT_CORYCIAN_NYMPHS,tag,cave,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01113,ENT_MUSES_HELICONIAN,domain,inspiration,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01114,ENT_MUSES_HELICONIAN,domain,Mount Helicon,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01115,ENT_MUSES_HELICONIAN,tag,muses,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01116,ENT_MUSES_HELICONIAN,tag,mountain,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01117,ENT_HESPERIDES,domain,garden,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01118,ENT_HESPERIDES,domain,golden apples,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01119,ENT_HESPERIDES,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01120,ENT_HESPERIDES,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01121,ENT_HESPERIDES,tag,garden,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01122,ENT_AEGLE_HESPERID,domain,evening/garden nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01123,ENT_AEGLE_HESPERID,tag,hesperid,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01124,ENT_ERYTHEIA_HESPERID,domain,evening/garden nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01125,ENT_ERYTHEIA_HESPERID,tag,hesperid,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01126,ENT_HESPERIA_HESPERID,domain,evening/garden nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01127,ENT_HESPERIA_HESPERID,tag,hesperid,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01128,ENT_ARETHUSA_HESPERID,domain,garden nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01129,ENT_ARETHUSA_HESPERID,tag,hesperid,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01130,ENT_LAMPADES,domain,torches,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01131,ENT_LAMPADES,domain,underworld,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01132,ENT_LAMPADES,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01133,ENT_LAMPADES,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01134,ENT_LAMPADES,tag,chthonic,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01135,ENT_ORPHNE,domain,darkness,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01136,ENT_ORPHNE,domain,underworld,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01137,ENT_ORPHNE,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01138,ENT_ORPHNE,tag,chthonic,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01139,ENT_GORGYRA,domain,underworld,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01140,ENT_GORGYRA,tag,nymph,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01141,ENT_GORGYRA,tag,chthonic,B,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01142,ENT_LEIMAKIDES,domain,meadows,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01143,ENT_LEIMAKIDES,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01144,ENT_LEIMAKIDES,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01145,ENT_LEIMAKIDES,tag,meadow,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01146,ENT_LIMNADES,domain,lakes,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01147,ENT_LIMNADES,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01148,ENT_LIMNADES,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01149,ENT_LIMNADES,tag,lake,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01150,ENT_NAPAEAE,domain,valleys,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01151,ENT_NAPAEAE,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01152,ENT_NAPAEAE,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01153,ENT_NAPAEAE,tag,valley,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01154,ENT_OREADS,domain,mountains,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01155,ENT_OREADS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01156,ENT_OREADS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01157,ENT_OREADS,tag,mountain,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01158,ENT_DRYADS,domain,trees,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01159,ENT_DRYADS,domain,forests,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01160,ENT_DRYADS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01161,ENT_DRYADS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01162,ENT_DRYADS,tag,tree,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01163,ENT_HAMADRYADS,domain,oak trees,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01164,ENT_HAMADRYADS,domain,tree-bound life,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01165,ENT_HAMADRYADS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01166,ENT_HAMADRYADS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01167,ENT_HAMADRYADS,tag,tree,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01168,ENT_MELIAE,domain,ash trees,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01169,ENT_MELIAE,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01170,ENT_MELIAE,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01171,ENT_MELIAE,tag,tree,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01172,ENT_NAIADS,domain,springs,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01173,ENT_NAIADS,domain,fountains,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01174,ENT_NAIADS,domain,freshwater,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01175,ENT_NAIADS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01176,ENT_NAIADS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01177,ENT_NAIADS,tag,freshwater,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01178,ENT_NEREIDS,domain,sea nymphs,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01179,ENT_NEREIDS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01180,ENT_NEREIDS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01181,ENT_NEREIDS,tag,sea,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01182,ENT_OCEANIDS,domain,freshwater,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01183,ENT_OCEANIDS,domain,clouds,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01184,ENT_OCEANIDS,domain,rain,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01185,ENT_OCEANIDS,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01186,ENT_OCEANIDS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01187,ENT_OCEANIDS,tag,water,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01188,ENT_NEPHELAE,domain,clouds,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01189,ENT_NEPHELAE,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01190,ENT_NEPHELAE,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01191,ENT_NEPHELAE,tag,cloud,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01192,ENT_AURAE,domain,breezes,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01193,ENT_AURAE,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01194,ENT_AURAE,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01195,ENT_AURAE,tag,air,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01196,ENT_MAENADS,domain,Dionysian frenzy,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01197,ENT_MAENADS,tag,dionysian,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01198,ENT_MAENADS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01199,ENT_THYIADS,domain,Dionysian ecstasy,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01200,ENT_THYIADS,tag,dionysian,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01201,ENT_THYIADS,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01202,ENT_CRENAIAE,domain,wells,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01203,ENT_CRENAIAE,domain,fountains,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01204,ENT_CRENAIAE,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01205,ENT_CRENAIAE,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01206,ENT_CRENAIAE,tag,freshwater,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01207,ENT_HELEIONOMAI,domain,marshes,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01208,ENT_HELEIONOMAI,domain,wetlands,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01209,ENT_HELEIONOMAI,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01210,ENT_HELEIONOMAI,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01211,ENT_HELEIONOMAI,tag,wetland,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01212,ENT_PEGAEAE,domain,springs,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01213,ENT_PEGAEAE,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01214,ENT_PEGAEAE,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01215,ENT_PEGAEAE,tag,freshwater,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01216,ENT_POTAMEIDES,domain,rivers,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01217,ENT_POTAMEIDES,tag,nymph,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01218,ENT_POTAMEIDES,tag,collective,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01219,ENT_POTAMEIDES,tag,freshwater,C,SRC_THEOI_NYMPHS,candidate_verified_name
CLM_01220,ENT_ARISTAEUS,domain,beekeeping,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01221,ENT_ARISTAEUS,domain,cheese-making,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01222,ENT_ARISTAEUS,domain,olive-growing,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01223,ENT_ARISTAEUS,domain,hunting,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01224,ENT_ARISTAEUS,tag,rustic,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01225,ENT_ARISTAEUS,tag,craft,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01226,ENT_ARISTAEUS,tag,agriculture,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01227,ENT_PRIAPUS,domain,gardens,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01228,ENT_PRIAPUS,domain,fertility,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01229,ENT_PRIAPUS,domain,livestock,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01230,ENT_PRIAPUS,tag,rustic,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01231,ENT_PRIAPUS,tag,fertility,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01232,ENT_HERMAPHRODITUS,domain,sexual duality,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01233,ENT_HERMAPHRODITUS,domain,union,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01234,ENT_HERMAPHRODITUS,tag,apotheosis,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01235,ENT_HERMAPHRODITUS,tag,liminal,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01236,ENT_ARIADNE,domain,Dionysian consort,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01237,ENT_ARIADNE,domain,mystery reception,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01238,ENT_ARIADNE,tag,apotheosis,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01239,ENT_ARIADNE,tag,dionysian,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01240,ENT_PSYCHE,domain,soul,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01241,ENT_PSYCHE,domain,apotheosis,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01242,ENT_PSYCHE,tag,apotheosis,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01243,ENT_PSYCHE,tag,soul,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01244,ENT_GANYMEDE,domain,cupbearer of gods,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01245,ENT_GANYMEDE,tag,apotheosis,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01246,ENT_TITHONUS,domain,dawn consort,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01247,ENT_TITHONUS,domain,immortality problem,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01248,ENT_TITHONUS,tag,apotheosis/immortalized,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01249,ENT_INO_LEUCOTHEA,domain,sailor rescue,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01250,ENT_INO_LEUCOTHEA,domain,sea,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01251,ENT_INO_LEUCOTHEA,tag,apotheosis,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01252,ENT_INO_LEUCOTHEA,tag,sea,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01253,ENT_MELICERTES_PALAEMON,domain,sailor protection,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01254,ENT_MELICERTES_PALAEMON,domain,Isthmian cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01255,ENT_MELICERTES_PALAEMON,tag,apotheosis,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01256,ENT_MELICERTES_PALAEMON,tag,sea,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01257,ENT_MELICERTES_PALAEMON,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01258,ENT_SABAZIOS,domain,protection,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01259,ENT_SABAZIOS,domain,initiation,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01260,ENT_SABAZIOS,domain,fertility,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01261,ENT_SABAZIOS,tag,imported,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01262,ENT_SABAZIOS,tag,syncretic,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01263,ENT_SABAZIOS,tag,serpent,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01264,ENT_M_N,domain,moon,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01265,ENT_M_N,domain,oaths,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01266,ENT_M_N,domain,healing,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01267,ENT_M_N,tag,anatolian,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01268,ENT_M_N,tag,local cult,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01269,ENT_CYBELE,domain,mountains,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01270,ENT_CYBELE,domain,fertility,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01271,ENT_CYBELE,domain,wild nature,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01272,ENT_CYBELE,tag,imported,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01273,ENT_CYBELE,tag,mother goddess,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01274,ENT_CYBELE,tag,mountain,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01275,ENT_ATTIS,domain,vegetation,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01276,ENT_ATTIS,domain,death and return,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01277,ENT_ATTIS,tag,imported,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01278,ENT_ATTIS,tag,vegetation,A,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01279,ENT_ADONIS,domain,vegetation,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01280,ENT_ADONIS,domain,lamentation rites,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01281,ENT_ADONIS,tag,near eastern,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01282,ENT_ADONIS,tag,vegetation,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01283,ENT_BENDIS,domain,moon,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01284,ENT_BENDIS,domain,hunt,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01285,ENT_BENDIS,tag,imported,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01286,ENT_BENDIS,tag,thracian,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01287,ENT_COTYS,domain,ecstatic rites,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01288,ENT_COTYS,tag,imported,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01289,ENT_COTYS,tag,thracian,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01290,ENT_DIONE_341,domain,Dodona,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01291,ENT_DIONE_341,domain,mother traditions,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01292,ENT_DIONE_341,tag,oracle,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01293,ENT_DIONE_341,tag,local cult,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01294,ENT_THEMIS_AT_DELPHI,domain,oracle,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01295,ENT_THEMIS_AT_DELPHI,domain,divine law,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01296,ENT_THEMIS_AT_DELPHI,tag,oracle,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01297,ENT_THEMIS_AT_DELPHI,tag,cult aspect,A,SRC_THEOI_GODS,candidate_verified_name
CLM_01298,ENT_PHOEBE_AT_DELPHI,domain,oracle,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01299,ENT_PHOEBE_AT_DELPHI,domain,prophecy,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01300,ENT_PHOEBE_AT_DELPHI,tag,oracle,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01301,ENT_PHOEBE_AT_DELPHI,tag,cult aspect,B,SRC_THEOI_GODS,candidate_verified_name
CLM_01302,ENT_KOUROTROPHOS,domain,child nurture,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01303,ENT_KOUROTROPHOS,domain,protection,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01304,ENT_KOUROTROPHOS,tag,cult title,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01305,ENT_KOUROTROPHOS,tag,birth,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01306,ENT_KALLIGENEIA,domain,beautiful birth,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01307,ENT_KALLIGENEIA,domain,Thesmophoria,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01308,ENT_KALLIGENEIA,tag,cult title,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01309,ENT_KALLIGENEIA,tag,birth,D,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01310,ENT_ANYTUS,domain,guardian of Despoina,B,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01311,ENT_ANYTUS,tag,guardian,B,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01312,ENT_ANYTUS,tag,local cult,B,SRC_THEOI_RUSTIC,candidate_verified_name
CLM_01313,ENT_EUBOULEUS,domain,good counsel,B,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01314,ENT_EUBOULEUS,domain,underworld/mystery,B,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01315,ENT_EUBOULEUS,tag,eleusinian,B,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01316,ENT_EUBOULEUS,tag,chthonic,B,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01317,ENT_TRIPTOLEMUS,domain,agriculture,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01318,ENT_TRIPTOLEMUS,domain,grain transmission,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01319,ENT_TRIPTOLEMUS,tag,hero cult,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01320,ENT_TRIPTOLEMUS,tag,agriculture,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01321,ENT_PLUTUS,domain,wealth,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01322,ENT_PLUTUS,domain,agrarian abundance,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01323,ENT_PLUTUS,tag,wealth,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01324,ENT_PLUTUS,tag,earth,A,SRC_THEOI_AGRICULTURE,candidate_verified_name
CLM_01325,ENT_HERACLES,domain,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01326,ENT_HERACLES,domain,local mythic memory,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01327,ENT_HERACLES,tag,hero cult,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01328,ENT_HERACLES,tag,apotheosis or local cult potential,A,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01329,ENT_ORPHEUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01330,ENT_ORPHEUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01331,ENT_ORPHEUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01332,ENT_ORPHEUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01333,ENT_PERSEUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01334,ENT_PERSEUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01335,ENT_PERSEUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01336,ENT_PERSEUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01337,ENT_THESEUS,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01338,ENT_THESEUS,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01339,ENT_THESEUS,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01340,ENT_THESEUS,tag,apotheosis or local cult potential,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01341,ENT_BELLEROPHON,domain,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01342,ENT_BELLEROPHON,domain,local mythic memory,B,SRC_THEOI_DEIFIED,candidate_verified_name
CLM_01343,ENT_BELLEROPHON,tag,hero cult,B,SRC_THEOI_DEIFIED,candidate_verified_name
